id,title,author,dynasty,genre,poem_type,content,lines,line_char_counts,meter_pattern,total_lines,total_chars,is_regular,meter_category
5b9a143c367d5cab18668654,浣溪沙·谁念西风独自凉,纳兰性德,清代,诗,杂言,"谁念西风独自凉，萧萧黄叶闭疏窗，沉思往事立残阳。
被酒莫惊春睡重，赌书消得泼茶香，当时只道是寻常。","['谁念西风独自凉萧萧黄叶闭疏窗沉思往事立残阳', '被酒莫惊春睡重赌书消得泼茶香当时只道是寻常']","[21, 21]","21,21",2,42,False,
5b9a19cd367d5c0f40d23778,西溪冬夜,曾协,宋代,诗,杂言,"并埋松柏与云齐，月夜青山一望低。
山鸟不惊人迹绝，步随流水到前溪。","['并埋松柏与云齐月夜青山一望低', '山鸟不惊人迹绝步随流水到前溪']","[14, 14]","14,14",2,28,False,
5b9a1acd367d5c0f40d23e2d,广宗寺,孙传庭,明代,诗,杂言,"灵鹫峰南半麓高，护持曾此荷宸褒。残碑漫讶沈苔藓，功德元逾铜瓦牢。

",['灵鹫峰南半麓高护持曾此荷宸褒残碑漫讶沈苔藓功德元逾铜瓦牢'],[28],28,1,28,False,
5b9a1a62367d5c0f40d23b5c,残冬展假病榻消寒聊当呻吟语无伦次录存十六章 其三,查慎行,清代,诗,杂言,"茫茫大地托根孤，只道烟霄是坦途。短袖曾陪如意舞，长眉难画入时图。

移镫见蝎宁防毒，误笔成蝇肯被污。窃喜退飞犹有路，的应决计莫踌蹰。

","['茫茫大地托根孤只道烟霄是坦途短袖曾陪如意舞长眉难画入时图', '移镫见蝎宁防毒误笔成蝇肯被污窃喜退飞犹有路的应决计莫踌蹰']","[28, 28]","28,28",2,56,False,
5b9a19f8367d5c0f40d23899,人日次韵高寒贺杨公启宇华诞,刘雄,当代,诗,杂言,"归卧林泉濩落身，鲁连原不齿苏秦。已辜鬼谷安邦术，来作神州袖手人。

说部沧桑留野史，诗坛旗鼓见云鳞。且凭觞咏永今夕，日月双丸从转轮。

","['归卧林泉濩落身鲁连原不齿苏秦已辜鬼谷安邦术来作神州袖手人', '说部沧桑留野史诗坛旗鼓见云鳞且凭觞咏永今夕日月双丸从转轮']","[28, 28]","28,28",2,56,False,
5b9a1c9a367d5c0f40d24a3c,送刁节推归江南此君辟孙并州幕府府罢遂弃官 其一,刘攽,宋代,诗,杂言,"长平幕府可张罗，谁见当时宾客多。还有任安如砥柱，故山归卧恣颓波。

",['长平幕府可张罗谁见当时宾客多还有任安如砥柱故山归卧恣颓波'],[28],28,1,28,False,
5b9a1bcc367d5c0f40d244db,芙蓉道间二首 其二,赵蕃,宋代,诗,杂言,"芙蓉山下芙蓉渡，历尽崔嵬何物路。更观溪水突人来，令我诗情杂欣惧。

舆夫重说松原山，如此积雨应生湍。从来潢潦无根源，水收石露须臾间。

","['芙蓉山下芙蓉渡历尽崔嵬何物路更观溪水突人来令我诗情杂欣惧', '舆夫重说松原山如此积雨应生湍从来潢潦无根源水收石露须臾间']","[28, 28]","28,28",2,56,False,
5b9a19a7367d5c0f40d23670,投赠福建桂常侍二首,陈陶,唐代,诗,杂言,"后来台席更何人，都护朝天拜近臣。 
 长笑当时汉卿士，等闲恩泽画麒麟。 
 匝地歌钟镇海隅，城池鞅掌旧名都。 
 不知珠履三千外，更许侯嬴寄食无。","['后来台席更何人都护朝天拜近臣', '长笑当时汉卿士等闲恩泽画麒麟', '匝地歌钟镇海隅城池鞅掌旧名都', '不知珠履三千外更许侯嬴寄食无']","[14, 14, 14, 14]","14,14,14,14",4,56,False,
5b9a1b31367d5c0f40d240ce,赠钟道士,范仲淹,宋代,诗,杂言,"人间无复动机心，挂了儒冠岁已深。惟有诗家风味在，一坛松月伴秋吟。

",['人间无复动机心挂了儒冠岁已深惟有诗家风味在一坛松月伴秋吟'],[28],28,1,28,False,
5b9a18b7367d5c0f40d2302b,欲明,韩偓,唐代,诗,杂言,"欲明篱被风吹倒，过午门因客到开。忍苦可能遭鬼笑， 
 息机应免致鸥猜。岳僧互乞新诗去，酒保频征旧债来。 
 唯有狂吟与沈饮，时时犹自触灵台。","['欲明篱被风吹倒过午门因客到开忍苦可能遭鬼笑', '息机应免致鸥猜岳僧互乞新诗去酒保频征旧债来', '唯有狂吟与沈饮时时犹自触灵台']","[21, 21, 14]","21,21,14",3,56,False,
5b9a18b1367d5c0f40d22fff,檐马,缪鉴,宋代,诗,杂言,"铮铮金铁夜交锋，酷敌秋声杀气雄。战退晓天尘不动，依然横槊待西风。

",['铮铮金铁夜交锋酷敌秋声杀气雄战退晓天尘不动依然横槊待西风'],[28],28,1,28,False,
5b9a18ee367d5c0f40d2319e,陈留书事,杨时,宋代,诗,杂言,"乌樯风缆欲飞翾，拍岸惊涛挽不前。
曲浦涨沙仍积冻，疏林余日自生烟。
崎嵚道路真堪笑，放浪江湖已判年。
一枕昼眠无好梦，空惭边老腹便便。","['乌樯风缆欲飞翾拍岸惊涛挽不前', '曲浦涨沙仍积冻疏林余日自生烟', '崎嵚道路真堪笑放浪江湖已判年', '一枕昼眠无好梦空惭边老腹便便']","[14, 14, 14, 14]","14,14,14,14",4,56,False,
5b9a1a44367d5c0f40d23a99,赠拆字嗅衣相士,文天祥,宋代,诗,杂言,"水水坎离紫阳怪，滑波皮骨长坡骇。
解州得解解中胶，费家封铺同一解。
唫字从金诗反穷，贝何为分田何同。
黄绢幼妇我自乐，竹犬多事鸦鹤翁。","['水水坎离紫阳怪滑波皮骨长坡骇', '解州得解解中胶费家封铺同一解', '唫字从金诗反穷贝何为分田何同', '黄绢幼妇我自乐竹犬多事鸦鹤翁']","[14, 14, 14, 14]","14,14,14,14",4,56,False,
5b9a191e367d5c0f40d232d9,新秋瀛台杂咏 其三,弘历,清代,诗,杂言,"竹蹊诘曲如诗读，湖石玲珑当画看。屧步不妨过半里，心舒雨后晓秋寒。

",['竹蹊诘曲如诗读湖石玲珑当画看屧步不妨过半里心舒雨后晓秋寒'],[28],28,1,28,False,
5b9a19b4367d5c0f40d236ca,罗敷媚 其一,高旭,清代,诗,杂言,"连宵无梦春寒悄，雨也添愁。月也添愁。消瘦腰肢不自由。

披衣重把离骚读，怨在眉头。恨在心头。楼外风光似旧不。

","['连宵无梦春寒悄雨也添愁月也添愁消瘦腰肢不自由', '披衣重把离骚读怨在眉头恨在心头楼外风光似旧不']","[22, 22]","22,22",2,44,False,
5b9a1bdc367d5c0f40d2454c,开平书事 其二,梵琦,元代,诗,杂言,"绝域秋风早，殊方使客还。河冲秦日塞，地接汉时关。

万古悲青冢，兼程过黑山。从容陪国论，咫尺近天颜。

","['绝域秋风早殊方使客还河冲秦日塞地接汉时关', '万古悲青冢兼程过黑山从容陪国论咫尺近天颜']","[20, 20]","20,20",2,40,False,
5b9a183b367d5c0f40d22ced,江上吟,李白,唐代,诗,杂言,"木兰之枻沙棠舟，玉箫金管坐两头。
美酒樽中置千斛，载妓随波任去留。
仙人有待乘黄鹤，海客无心随白鸥。
屈平辞赋悬日月，楚王台榭空山丘。
兴酣落笔摇五岳，诗成笑傲凌沧洲。
功名富贵若长在，汉水亦应西北流。

","['木兰之枻沙棠舟玉箫金管坐两头', '美酒樽中置千斛载妓随波任去留', '仙人有待乘黄鹤海客无心随白鸥', '屈平辞赋悬日月楚王台榭空山丘', '兴酣落笔摇五岳诗成笑傲凌沧洲', '功名富贵若长在汉水亦应西北流']","[14, 14, 14, 14, 14, 14]","14,14,14,14,14,14",6,84,False,
5b9a1cf9367d5c0f40d24cc3,金菊对芙蓉 抵家,赵熙,清代,诗,杂言,"雁外青山，马头黄叶，嘉州两日三荣。算程程归梦，节节离声。

菊花催老悲秋客，误几人、身后诗名。一鞭残照，中原北望，前世西清。

无策消遣馀生。集锦江耆旧，各各渊明。唱迷阳旧曲，有恨谁听。

行装一卸鸦先喜，向枝头、如唤樵青。寸心遥夜，屋梁月落，山火寒星。

","['雁外青山马头黄叶嘉州两日三荣算程程归梦节节离声', '菊花催老悲秋客误几人身后诗名一鞭残照中原北望前世西清', '无策消遣馀生集锦江耆旧各各渊明唱迷阳旧曲有恨谁听', '行装一卸鸦先喜向枝头如唤樵青寸心遥夜屋梁月落山火寒星']","[23, 26, 24, 26]","23,26,24,26",4,99,False,
5b9a1ae8367d5c0f40d23ede,赠林处士逋,潘阆,宋代,诗,杂言,"云剪乌纱雾剪衣，存神养气语还稀。人人尽唤孙思邈，只恐身轻白日飞。

",['云剪乌纱雾剪衣存神养气语还稀人人尽唤孙思邈只恐身轻白日飞'],[28],28,1,28,False,
5b9a1bc4367d5c0f40d244af,重游虎邱寺,成廷圭,元代,诗,杂言,"海涌峰头行径微，芒屦欲趁孤云飞。风高木客作人语，月出天王骑虎归。

杰阁重楼递隐见，寒泉古木相因依。荒邱王气岂消歇，干将莫耶千载稀。

","['海涌峰头行径微芒屦欲趁孤云飞风高木客作人语月出天王骑虎归', '杰阁重楼递隐见寒泉古木相因依荒邱王气岂消歇干将莫耶千载稀']","[28, 28]","28,28",2,56,False,
5b9a1cc5367d5c0f40d24b62,题邓寨周氏小园,王之望,宋代,诗,杂言,"径草荒春绿作堆，东风深入小园来。
可怜几阵嫣香裹，立尽庭前数树梅。","['径草荒春绿作堆东风深入小园来', '可怜几阵嫣香裹立尽庭前数树梅']","[14, 14]","14,14",2,28,False,
5b9a0136367d5c96f4cd2953,水调歌头·明月几时有,苏轼,宋代,诗,杂言,"丙辰中秋，欢饮达旦，大醉，作此篇，兼怀子由。

明月几时有？把酒问青天。不知天上宫阙，今夕是何年。我欲乘风归去，又恐琼楼玉宇，高处不胜寒。起舞弄清影，何似在人间？(何似 一作：何时；又恐 一作：惟 / 唯恐)
转朱阁，低绮户，照无眠。不应有恨，何事长向别时圆？人有悲欢离合，月有阴晴圆缺，此事古难全。但愿人长久，千里共婵娟。(长向 一作：偏向)

","['丙辰中秋欢饮达旦大醉作此篇兼怀子由', '明月几时有把酒问青天不知天上宫阙今夕是何年我欲乘风归去又恐琼楼玉宇高处不胜寒起舞弄清影何似在人间何似一作何时又恐一作惟唯恐', '转朱阁低绮户照无眠不应有恨何事长向别时圆人有悲欢离合月有阴晴圆缺此事古难全但愿人长久千里共婵娟长向一作偏向']","[17, 61, 53]","17,61,53",3,131,False,
5b9a1af4367d5c0f40d23f36,留别友人吴春洲六首 其六,孙承恩,明代,诗,杂言,"把臂相看惊白头，乡心日逐水东流。故园松竹闻无恙，迟子相归续旧游。

",['把臂相看惊白头乡心日逐水东流故园松竹闻无恙迟子相归续旧游'],[28],28,1,28,False,
5b9a1a24367d5c0f40d239b6,偈颂一百二十三首,释普度,宋代,诗,杂言,"双双把手上高楼，唱拍相从各应酬。
歌鼓散时人尽醉，也无欢喜也无愁。","['双双把手上高楼唱拍相从各应酬', '歌鼓散时人尽醉也无欢喜也无愁']","[14, 14]","14,14",2,28,False,
5b9a1b98367d5c0f40d2437c,谢通讲师五偈,释正觉,宋代,诗,杂言,"一昨书来约见过，迟留行李未成那。
梨黄枣赤秋如许，发白眉庞老奈何。
相伴採薇云腻袜，不嫌伐木雨濡蓑。
对床默默香摇篆，霁月夜窗悬女萝。","['一昨书来约见过迟留行李未成那', '梨黄枣赤秋如许发白眉庞老奈何', '相伴採薇云腻袜不嫌伐木雨濡蓑', '对床默默香摇篆霁月夜窗悬女萝']","[14, 14, 14, 14]","14,14,14,14",4,56,False,
5b9a14a6367d5cab18668917,宫词·故国三千里,张祜,唐代,诗,杂言,"故国三千里，深宫二十年。
一声何满子，双泪落君前。","['故国三千里深宫二十年', '一声何满子双泪落君前']","[10, 10]","10,10",2,20,False,
5b9a1ab4367d5c0f40d23d83,读书,王樵,明代,诗,杂言,"我性难谐俗，诗书独与亲。一楼堪累月，万事付诸人。

会意辄忘食，起思如有神。停杯待明月，下榻为嘉宾。

永日三茅顶，寒江一钓缗。愿言长若此，已谓乐无伦。

貌以缨冠改，人添识面新。今时崇意气，骨肉在胡秦。

尝笑陶元亮，何如郑子真。祗因三径费，失却葛天民。

局蹐邯郸步，惭惶西子矉。浪从双眼白，生取几人瞋。

物物私其假，生生总是尘。鷾鸸犹有智，鸥鸟固难驯。

快意醒前梦，回头迹已陈。停云閒对户，堪与洗心论。

","['我性难谐俗诗书独与亲一楼堪累月万事付诸人', '会意辄忘食起思如有神停杯待明月下榻为嘉宾', '永日三茅顶寒江一钓缗愿言长若此已谓乐无伦', '貌以缨冠改人添识面新今时崇意气骨肉在胡秦', '尝笑陶元亮何如郑子真祗因三径费失却葛天民', '局蹐邯郸步惭惶西子矉浪从双眼白生取几人瞋', '物物私其假生生总是尘鷾鸸犹有智鸥鸟固难驯', '快意醒前梦回头迹已陈停云閒对户堪与洗心论']","[20, 20, 20, 20, 20, 20, 20, 20]","20,20,20,20,20,20,20,20",8,160,False,
5b9a1a24367d5c0f40d239bd,霜 其二,屈大均,明代,诗,杂言,"炎方天气变，腊月未春阳。不雨难成雪，无风但作霜。

寒生冬至后，白满越王乡。日出为烟雾，濛濛接海长。

","['炎方天气变腊月未春阳不雨难成雪无风但作霜', '寒生冬至后白满越王乡日出为烟雾濛濛接海长']","[20, 20]","20,20",2,40,False,
5b9a1a15367d5c0f40d23958,齐天乐,刘永济,清代,诗,杂言,"西风偷换鸣蝉树，綀襟嫩凉先怯。淡霭沉山，稀星堕水，秋阔天容如抹。

瑶宫片月，映深碧层霄，洞然莹彻。万景昏冥，世间惟此最高洁。

今宵谁共胜赏，露萤低自照，如伴凄切。雾冷南楼，波荒北渚，千古风流都歇。

江山俊杰，算一例成尘，浩歌空发。伫久红桥，境清鸥梦接。

","['西风偷换鸣蝉树綀襟嫩凉先怯淡霭沉山稀星堕水秋阔天容如抹', '瑶宫片月映深碧层霄洞然莹彻万景昏冥世间惟此最高洁', '今宵谁共胜赏露萤低自照如伴凄切雾冷南楼波荒北渚千古风流都歇', '江山俊杰算一例成尘浩歌空发伫久红桥境清鸥梦接']","[27, 24, 29, 22]","27,24,29,22",4,102,False,
5b9a1afe367d5c0f40d23f77,金缕曲·梅花岭瞻史公遗像,魏元戴,清代,诗,杂言,"心共朝衫赤。岸乌纱、临淮空障，东南半壁。惨变先皇臣欲殉，眉宇久无人色。

况肠断、高堂永诀。黯淡精神横泪眼，陡辛酸、动我心如铁。

迟不去，日方昃。

调停四镇真诚竭。枉整顿、朝廷小小，内奸牵掣。付与孤忠成结局，浩气沧溟应塞。

又何必、钟山埋骨。精魄倘逢留后约，怅燕云、几洒忧时血。

更莫问，扬州月。

","['心共朝衫赤岸乌纱临淮空障东南半壁惨变先皇臣欲殉眉宇久无人色', '况肠断高堂永诀黯淡精神横泪眼陡辛酸动我心如铁', '迟不去日方昃', '调停四镇真诚竭枉整顿朝廷小小内奸牵掣付与孤忠成结局浩气沧溟应塞', '又何必钟山埋骨精魄倘逢留后约怅燕云几洒忧时血', '更莫问扬州月']","[29, 22, 6, 31, 22, 6]","29,22,6,31,22,6",6,116,False,
5b9a1cc2367d5c0f40d24b50,南斋竹三绝 其三,苏辙,宋代,诗,杂言,"里中佳客旧孙陈，我自疏慵不见人。目倦细书长掩卷，心游法界四无邻。

",['里中佳客旧孙陈我自疏慵不见人目倦细书长掩卷心游法界四无邻'],[28],28,1,28,False,
5b9a1c1f367d5c0f40d24710,斜径,王安石,宋代,诗,杂言,"斜径偶通南埭路，数家遥对北山岑。草头蛱蝶黄花晚，菱角蜻蜓翠蔓深。

",['斜径偶通南埭路数家遥对北山岑草头蛱蝶黄花晚菱角蜻蜓翠蔓深'],[28],28,1,28,False,
5b9a18ee367d5c0f40d2319c,送任逵度支监嵩山崇福宫,曾巩,宋代,诗,杂言,"汉阳门下士，车骑幕中宾。
志节初皆壮，风流久更新。
枢庭承远派，郎位袭清尘。
雅淡琴声古，温纯玉性真。
诗书来射策，慈惠起临人。
淮海褰帷久，褒斜叱驭频。
政平无横史，刑省绝冤民。
汴路扬旌出，吴门拥节巡。
持权心似水，待物气如春。
懋德垂承诏，遗荣遽乞身。
行高宁系俗，道胜不忧贫。
北绝分琳馆，西归近紫宸。
鸿飞开羽翼，骥逸圳精神。
却理烟霞宅，重寻水石禽。
青嵩销鹤怨，碧洛见鸥驯。
故友欣联璧，诸儒慕垫巾。
学兼鸿宝异，兴与赤松亲。
激劝留方册，惊传动缙绅。
浮云虽抗意，仄席正逢辰。
只恐尊廉退，丁宁致软轮。","['汉阳门下士车骑幕中宾', '志节初皆壮风流久更新', '枢庭承远派郎位袭清尘', '雅淡琴声古温纯玉性真', '诗书来射策慈惠起临人', '淮海褰帷久褒斜叱驭频', '政平无横史刑省绝冤民', '汴路扬旌出吴门拥节巡', '持权心似水待物气如春', '懋德垂承诏遗荣遽乞身', '行高宁系俗道胜不忧贫', '北绝分琳馆西归近紫宸', '鸿飞开羽翼骥逸圳精神', '却理烟霞宅重寻水石禽', '青嵩销鹤怨碧洛见鸥驯', '故友欣联璧诸儒慕垫巾', '学兼鸿宝异兴与赤松亲', '激劝留方册惊传动缙绅', '浮云虽抗意仄席正逢辰', '只恐尊廉退丁宁致软轮']","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10",20,200,False,
