id,author,title,dynasty,genre,lines,line_char_counts,meter_pattern,total_lines,total_chars,is_regular,regular_meter,poem_type
,曹勋,法曲入破第二・法曲,宋代,词,清昼静居香|冷风动万年枝|凉应|兑卦体|秋色|鸣轻飔|冥心|运正一|御铁牛|耕寸地|都种金钱花|秀色照戊己|新霜万物凋|谢我常无为|冲起|浩然气|抱冲和|人间世|登高共赏|宴泛东篱|菊|尽醉|谁|会|登高意表|迥出凡尘外,"5,6,2,3,2,3,2,3,3,3,5,5,5,5,2,3,3,3,4,4,1,2,1,1,4,5","5,6,2,3,2,3,2,3,3,3,5,5,5,5,2,3,3,3,4,4,1,2,1,1,4,5",26,85,False,,词
,曹勋,法曲入破第三・法曲,宋代,词,光铺|晓曦|云影|拂霜低|空阔飞鸿过|两三行向天际|晴景乍升晃|疏棂蜂翅迷|密障红炉暖|香缕飘烟细|超然坐久幽|径试寻寒梅|酥点|竹间稀|正疏蓓|吐南枝|微阳|动细蕊|任斜日|沈澹晖|惨惨|寒威|晚知皓|雪欲垂垂,"2,2,2,3,5,6,5,5,5,5,5,5,2,3,3,3,2,3,3,3,2,2,3,4","2,2,2,3,5,6,5,5,5,5,5,5,2,3,3,3,2,3,3,3,2,2,3,4",24,83,False,,词
,曹勋,法曲入破第四・法曲,宋代,词,黄锺正严凛|飞舞屑琼瑰|清赏|丰年瑞|云液|喜传杯|阴爻会见复|动一阳生浩气|谁问添宫线|炼功在金液|晴檐试暖表|里莹如无疵|庭柳漏春信|更萱色侵苔砌|优游岁向晚|叹人间时序疾|还捧椒觞|羽衣礼无极,"5,5,2,3,2,3,5,6,5,5,5,5,5,6,5,6,4,5","5,5,2,3,2,3,5,6,5,5,5,5,5,6,5,6,4,5",18,82,False,,词
,曹勋,法曲第五煞・法曲,宋代,词,多景|推移|便似|风灯里|将尘寰喻尘|里白驹过隙|今世过却|来生何处觅|失|时节|生死到|来嗟何及|勤而|行之|竞力待与|锺吕相期|三千行满|连环脱下已|驾青鸾素|鹤朝太微,"2,2,2,3,5,5,4,5,1,2,3,4,2,2,4,4,4,5,4,4","2,2,2,3,5,5,4,5,1,2,3,4,2,2,4,4,4,5,4,4",20,67,False,,词
,曹勋,大椿,宋代,词,梅拥繁枝香飘翠|帘钧奏严陈华宴|诚孝感南极|老人星垂眷|东朝功崇庆远|享五福长乐金殿|兹时寿协七旬|庆古今来稀见|慈颜绿发看更新|玉色粹温体力加健|导引冲和气|觉春生酒面|龙章亲献龟台祝|与中宫同诚欢忭|亿万斯年当|蓬莱海波清浅,"7,7,5,5,6,7,6,6,7,8,5,5,7,7,5,6","7,7,5,5,6,7,6,6,7,8,5,5,7,7,5,6",16,99,False,,词
,曹勋,花心动,宋代,词,椒柏称觞抚寰|瀛佳辰正临端月|瑞应屡臻宫篽多|祥气候暖回微冽|圣母七旬寿敻|无前天心昭格|溥庆处坤珍|效祉宴开清切|金殿箫|韶备设|锵钧奏留|云舞容回雪|赭袍绣拥袆翟同|诚递捧玉杯欢悦|愿将亿万喜祝|亿万从兹无缺|太平主永|隆圣孝凤阙,"6,7,7,7,6,6,5,6,3,3,4,5,7,7,6,6,4,5","6,7,7,7,6,6,5,6,3,3,4,5,7,7,6,6,4,5",18,100,False,,词
,曹勋,保寿乐,宋代,词,和气暖回元日|四海充庭琛贡至|仗卫俨东朝郁|郁葱葱响传环佩|凤历无穷庆慈闱|上寿皇情与天俱喜|念永锡难|老在昔难比|六宫嫔|嫱罗绮|奉圣德|坤宁俱备|箫韶动钧奏|花似锦广筵启|同祝宴赏处|从教月明风细|亿载享温|凊长生久视,"6,7,6,7,7,8,4,5,3,3,3,4,5,6,5,6,4,5","6,7,6,7,7,8,4,5,3,3,3,4,5,6,5,6,4,5",18,94,False,,词
,曹勋,宴清都,宋代,词,画幕|明新晓|晴日薄小|春微动花柳|宸闱荐祉东朝|诞育载光坤厚|朱颜内|鼎丹就|喜自得|长生妙有|奉冕旒衣彩坤|珍同耀帕罗珠袖|钧|奏|翠羽帘垂三千|粉色花明如绣|歌声缓引梁尘|暗落五云凝昼|龙香绕|斟芳酒|尽夜饮|何妨禁漏|万万载常向|慈宁俱献圣寿,"2,3,4,5,6,6,3,3,3,4,6,7,1,1,6,6,6,6,3,3,3,4,5,6","2,3,4,5,6,6,3,3,3,4,6,7,1,1,6,6,6,6,3,3,3,4,5,6",24,102,False,,词
,曹勋,宴清都,宋代,词,凤苑|东风软|春容早岁|端新律初转|宫云丽晓人日|应锺庆符闺范|元妃懿|德尊显|位四圣|晋芳避辇|佐圣主美化重|宣光被海宇弥远|香|满|帝渥恩隆歌珠|舞雪俱陈丝管|彤闱共悦天颜|有喜看寿觞亲劝|今年外|家华焕|拥使节|新班侍宴|愿万载永冠|椒房常奉舜殿,"2,3,4,5,6,6,3,3,3,4,6,7,1,1,6,6,6,7,3,3,3,4,5,6","2,3,4,5,6,6,3,3,3,4,6,7,1,1,6,6,6,7,3,3,3,4,5,6",24,103,False,,词
,曹勋,一寸金,宋代,词,霜落鸳鸯绣|隐芙蓉小春节|应运看月魄分辉坤|顺同符文母徽音芳烈|诞育乾坤主均|慈爱练裙岂别|经沙塞涉履烟尘|瑞色怡然更英发|上圣中兴严恭|问寝宫庭正和悦|看寿筵高启龙香低|转声入霓裳檀槽新拨|翠衮同行乐钧|韶奏喜盈绛阙|倾心愿亿载慈|宁醉赏闲风月,"5,6,8,9,6,6,7,7,6,7,8,9,6,6,6,6","5,6,8,9,6,6,7,7,6,7,8,9,6,6,6,6",16,108,False,,词
,曹勋,国香,宋代,词,十月|新阳|喜桃杏秀|发宫殿春香|宝历开图文|母协应时康|诞庆欣逢令旦|向花闱罄列嫔嫱|欢荣是九五侍|膳芳筵翠扆龙章|天心人共喜拱三|钗瑞彩同捧瑶觞|禁中和气都|入法部丝簧|一片神仙锦绣|正珠帘高卷云光|遐龄祝亿载永|奉慈颜地久天长,"2,2,4,5,5,5,6,7,6,7,7,7,5,5,6,7,6,7","2,2,4,5,5,5,6,7,6,7,7,7,5,5,6,7,6,7",18,99,False,,词
,曹勋,国香,宋代,词,红染|芙蓉|似晓霞丽|日秋满珠宫|瑞彩朝来都|做和气葱葱|共庆龟台降祉|化均凤历同风|升平助阴化奉|养馀闲翰墨鸾龙|群仙移彩仗尽红|妆玉带乐震霜空|响入千岩芳|桂香散房栊|劝寿天颜有喜|奉觞雁序雍容|蟠桃待从此岁|岁今朝荐酒瑶锺,"2,2,4,5,5,5,6,6,6,7,7,7,5,5,6,6,6,7","2,2,4,5,5,5,6,6,6,7,7,7,5,5,6,6,6,7",18,97,False,,词
,曹勋,齐天乐,宋代,词,芙蓉凝露青霞|护朝日绮疏风细|正是中秋时候喜|逢中宫葱葱佳气|云龙|庆会|赞真主当|阳辅成天地|暇日琴书暂|闲蚕馆见贤志|嫔嫱衣|罗乍试|尽趋椒殿喜|芳绣筵初启|酒面腾红香烟罩|碧恩满六宫金翠|何妨|绛烛|任花敧玉|侧劝教沈醉|凤阙龙楼|夜色凉如水,"6,7,7,7,2,2,4,5,5,6,3,3,5,5,7,7,2,2,4,5,4,5","6,7,7,7,2,2,4,5,5,6,3,3,5,5,7,7,2,2,4,5,4,5",22,103,False,,词
,曹勋,透碧霄,宋代,词,阆苑|喜新晴|正桂华|飘下太清|宝篽凉秋梦祥|明月天开辅盈成|宫闱女职遵慈|训见海宇仪型|奉东朝|晨夕趋承|化内外咸知柔顺|已看彤管赋和平|宴|坤宁|香腾金猊烟|暖秘殿彩衣轻|六乐丝竹绕云|萦水总按新声|天临帝幄亲颁|寿酒恩意兼勤|雁行缀|宰府殊荣|愿万亿斯年南山|并永坤厚赞尧明,"2,3,3,4,6,7,6,6,3,4,7,7,1,2,5,6,6,6,6,6,3,4,7,7","2,3,3,4,6,7,6,6,3,4,7,7,1,2,5,6,6,6,6,6,3,4,7,7",24,117,False,,词
,曹勋,芰荷香,宋代,词,彩|云闲|正西瑶阿|母初驻非烟|晓空吹静暑|气清度薰弦|母仪万国配|帝德直切天垣|阴化从|此俱宣|六宫内壶|欣拜新班|况是关雎咏懿美奉|东朝晨夕甘旨芳鲜|上膺慈训下|齐海宇均欢|坤宁暇日庆|盛旦且款芳筵|永赞二|圣当天|雍和化洽|亿万斯年,"1,2,4,5,5,5,5,6,3,3,4,4,8,8,5,5,5,6,3,3,4,4","1,2,4,5,5,5,5,6,3,3,4,4,8,8,5,5,5,6,3,3,4,4",22,98,False,,词
,曹勋,玉连环・解连环,宋代,词,庆云开霁清华明|昼殿阁风度薰弦|电虹敷瑞|应炎运当千|端景命符圣德三阶正万国归|化远胜文思睿藻问鲭寝格中天|深|严|邃启|芳筵|正花拥绛|扆瑶殿神仙|缓闻钧韶奏|下歌舞云边|宫闱罄和|气浃南山|罩翠霭|上寿烟|祝无疆御|历万万年,"7,7,4,5,12,13,1,1,2,2,4,5,5,5,4,4,3,3,4,4","7,7,4,5,12,13,1,1,2,2,4,5,5,5,4,4,3,3,4,4",20,95,False,,词
,曹勋,夏云峰,宋代,词,绍洪基抚万宇|中兴宝运符千|枢电瑞绕景|命燕及云天|挺生真主平|四海复禹山川|班列立瞻云|就日职贡衣冠|欢均鳌|禁鹓鸾|望花城粉|黛金兽祥烟|笙箫缓奏化|国日永留连|宝觞亲劝须|纵饮歌舞韶妍|都是祝南山|圣寿亿万斯年,"6,6,5,5,5,6,5,6,3,3,4,5,5,5,5,6,5,6","6,6,5,5,5,6,5,6,3,3,4,5,5,5,5,6,5,6",18,91,False,,词
,曹勋,凤凰台上忆吹箫,宋代,词,碧玉烟塘绛罗艳|卉朱清炎驭升晹|正应运真人|诞节宝绪灵光|海宇均颁湛露|环佩拱北极称觞|欢声浃三十|六宫齐奉披香|芬|芳|宝薰如霭仙仗|捧椒扉秀绕嫔嫱|上万寿双鬟|妙舞一部丝簧|花满蓬莱殿里|光照坐尊俎生凉|南山祝常|对化日舒长,"7,7,5,6,6,7,5,6,1,1,6,7,5,6,6,7,4,5","7,7,5,6,6,7,5,6,1,1,6,7,5,6,6,7,4,5",18,97,False,,词
,曹勋,安平乐・安平乐慢,宋代,词,圣德如尧圣心如|舜欣逢出震昌期|中兴继体抚有寰|瀛三阳方是炎曦|万国朝元奉崇|严宸扆咫尺天威|瑞色|满三墀|渐嵩呼|均庆彤闱|正金屋妆成翠围|红绕香霭高散狻猊|东朝移雕辇与|坤仪同奉瑶卮|阖殿花明亿|万载咸歌寿祺|视天民永祈宝|历垂衣端拱无为,"7,7,7,7,6,7,2,3,3,4,7,8,6,6,5,6,6,7","7,7,7,7,6,7,2,3,3,4,7,8,6,6,5,6,6,7",18,104,False,,词
,曹勋,夜合花,宋代,词,星拱尧眉日临云|幄晓天初静炎曦|香凝翠扆花|笼禁殿风迟|彩山高|与云齐|奉明主|玉斝交挥|庆天申旦九州|四海同咏昌时|今年麦|有双歧|别有琅玕并|节深秀联枝|丰世瑞物嘉|祥效祉熙熙|坐中莫惜沈醉|仰三圣玉德光辉|献南山寿严宸|万载永奉垂衣,"7,7,5,5,3,3,3,4,6,6,3,3,5,5,5,5,6,7,6,6","7,7,5,5,3,3,3,4,6,6,3,3,5,5,5,5,6,7,6,6",20,100,False,,词
,曹勋,绿头鸭・多丽,宋代,词,喜雨薰泛|景翠云低柳|正凉生殿阁梅|润晓天暑风时候|应乘干彩虹流渚|惊电绕璇霄枢斗|大业辉光益建火|德梯航四海尽奔走|六府焕修多方|平定寰宇歌元首|凝|九有|三辰拱北|万邦孚佑|对祥烟霁色清|和凤韶九成仪昼|听山声响传呼舞|腾紫府香浓金兽|禁篽升平慈闱燕|适袆衣共上玉觞酒|齐奉舜图南山|同永合殿备金奏|祝|圣寿|圣寿无疆|两仪并久,"4,5,6,7,7,7,7,8,6,7,1,2,4,4,6,7,7,7,7,8,6,7,1,2,4,4","4,5,6,7,7,7,7,8,6,7,1,2,4,4,6,7,7,7,7,8,6,7,1,2,4,4",26,141,False,,词
,曹勋,赏松菊,宋代,词,凉飙应律惊潮|韵晓对彩蟾如水|庆霄占梦月|已祥开天地|圣主中兴大业|二南化恭勤辅翊|抚宫闱看仪型|海宇尽成和气|禁掖西|瑶宴席|泛天风响|钧韶空外|贵是至尊母|极人间崇贵|缓引长生丽曲|翠林正香传瑞桂|向灵华奉光|尧同万万岁,"6,7,5,5,6,7,6,6,3,3,4,4,5,5,6,7,5,5","6,7,5,5,6,7,6,6,3,3,4,4,5,5,6,7,5,5",18,95,False,,词
,曹勋,瑞鹤仙,宋代,词,小梅凝秀色泛霁|霭晴和春容初透|璇霄降仙格觉葱|葱佳气先惊花柳|芝兰|户牖|庆禀质|天长地久|有当熊避辇嘉|声懿德六宫居右|清|昼|文箫仪凤妙舞|低云缓锵钧奏|香传绣幄腾|飞雾上金兽|愿千龄遐算三宫|慈爱长亭兹辰劝酒|向瑶台阆苑|芳音永嫔万寿,"7,7,7,7,2,2,3,4,6,7,1,1,6,6,5,5,7,8,5,6","7,7,7,7,2,2,3,4,6,7,1,1,6,6,5,5,7,8,5,6",20,102,False,,词
,曹勋,水龙吟,宋代,词,翠帘迟晚龙楼|丽日海宇明新霁|枢旋大电虹流|华渚阳春天气|出震乘干保民|立政垂衣裳治|诞恩均九有功兼|七制恢图抚四荒外|威动殊|邻万里|拥衣冠|称觞玉陛|虞韶缓度龙香|飞下晴云如水|行见冰天版图|来上诸侯盟会|奉怡颜宴罢归|移宝辇向瑶池醉,"6,7,6,6,6,6,7,8,3,3,3,4,6,6,6,6,6,7","6,7,6,6,6,6,7,8,3,3,3,4,6,6,6,6,6,7",18,102,False,,词
,曹勋,水龙吟,宋代,词,嫩凉微袅秋容|乍肃迥觉凉如水|重阳已近岩华|增秀一钩天际|香动前星气横|文圃荣光呈瑞|仰宸心密眷行都|正牧兵民奉神明治|金殿朝|回燕适|肆武功|文德咸备|萧闲翰墨惟亲|书史不寻罗绮|欢动宸严宴开|鹤禁生朝和气|愿青宫布政龙|楼问寝同千万岁,"6,7,6,6,6,6,7,8,3,3,3,4,6,6,6,6,6,7","6,7,6,6,6,6,7,8,3,3,3,4,6,6,6,6,6,7",18,102,False,,词
,曹勋,水龙吟,宋代,词,傍阶红药新梢|翠竹榭阁薰风静|维神降岳维熊|占梦姿仪玉聘|金殿趋庭禁严|衣彩寝门温清|是宗藩帝子天潢|宝牒当神武侍明廷|为善先知最乐|咏诗书存存成性|亲师讲道摛华|挥藻水云高兴|一代荣观觊尧|显舜古今难并|看青华蕊简松|乔比寿佐南风政,"6,7,6,6,6,6,7,8,6,7,6,6,6,6,6,7","6,7,6,6,6,6,7,8,6,7,6,6,6,6,6,7",16,102,False,,词
,曹勋,月上海棠慢・月上海棠,宋代,词,东风扬暖渐是|春半海棠丽烟径|似蜀锦晴|展翠红交映|嫩梢万点胭脂|移西溪浣花真景|蒙蒙雨黄鹂|飞上数声宜听|风|定|朱阑夜悄蟾华|如水初照清影|喜浓芳满|地暗香难并|悄如彩云光中|留翔鸾静临芳镜|携酒去何|妨花边露冷,"6,7,4,5,6,7,5,6,1,1,6,6,4,5,6,7,4,5","6,7,4,5,6,7,5,6,1,1,6,6,4,5,6,7,4,5",18,91,False,,词
,曹勋,松梢月,宋代,词,院静|无声|天边正皓|月初上重城|群木摇落松|路径暖风轻|喜揖蟾华当松顶|照榭阁细影纵横|杖策徐步空明|里但襟袖皆清|恍若如临异境漾|凤沼岸阔波净鱼惊|气入层汉疑|有素鹤飞鸣|夜色徘徊迟宫漏|渐坐久露湿金茎|未忍归去闻|何处重吹笙,"2,2,4,5,5,5,7,7,6,6,7,8,5,5,7,7,5,5","2,2,4,5,5,5,7,7,6,6,7,8,5,5,7,7,5,5",18,98,False,,词
,曹勋,隔帘花,宋代,词,宿雨初晴花艳迎|阳槛前如绣如绮|向晓峭寒轻|窣真珠十二|正朝曦桃杏暖|透影帘栊烘春霁|似暂隔祥烟香|雾朝仙侣庭际|更值迟|迟丽日|且休约寻|芳与开瑶席|未拟上金钩|尽围红遮翠|命佳名坤殿喜|为写新声传新意|待向晚迎香|临月须卷起,"7,7,5,5,6,7,6,6,3,3,4,5,5,5,6,7,5,5","7,7,5,5,6,7,6,6,3,3,4,5,5,5,6,7,5,5",18,97,False,,词
,曹勋,东风第一枝,宋代,词,宝苑明春青霞射|晚六幕云闲风静|茂林修竹昂霄|素月照人澄莹|梅花十顷递|暗香琼瑶真景|散万斛金莲崇|山秀岭尽开花径|真个好|月灯相映|真个乐|圣驾游幸|四部箫韶群仙|奏乐万光耀境|玉华不夜向|洞天暖烟回冷|好大家酒色醺|醺任教漏移花影,"7,7,6,6,5,6,6,7,3,4,3,4,6,6,5,6,6,7","7,7,6,6,5,6,6,7,3,4,3,4,6,6,5,6,6,7",18,100,False,,词
,曹勋,水龙吟,宋代,词,鉴天云敛壶中|昼暖乍喜薰风永|轻纱渐试香|罗初褪梅阴又|广殿窗虚翠帘|卷起一番清影|正新篁绿嫩池光|涨雨鱼吹浪燕飞径|好是九重邃密|有岚光烟溪深静|升平暇日长廊|别院笙歌缓整|宝辇迟留玉觞|时举何妨乘兴|况一年好处犹|寒未暖是清和景,"6,7,5,6,6,6,7,8,6,7,6,6,6,6,6,7","6,7,5,6,6,6,7,8,6,7,6,6,6,6,6,7",16,101,False,,词
,曹勋,夏云峰,宋代,词,五云开过夜来|初收几阵梅雨|画罗携芳扇|正喜逢重午|角黍星团巧|萦臂龙纹轻缕|细祝降福天|中列箫韶歌舞|薰风凉|殿开处|称绡裙雾|縠莲步俦侣|翠铺交枝艾|便手香微度|菖丝浮玉向|台榭留连欢聚|笑|语|自有冰|姿消烦暑,"6,6,5,5,5,6,5,6,3,3,4,5,5,5,5,6,1,1,3,4","6,6,5,5,5,6,5,6,3,3,4,5,5,5,5,6,1,1,3,4",20,89,False,,词
,曹勋,忆吹箫・凤凰台上忆吹箫,宋代,词,烦暑衣襟乍凉院|宇梧桐吹下新秋|望鹊羽桥成|上汉绿雾初收|喜见西南月吐|帘尽卷玉宇珠楼|银潢晚应是|绛河已度牵牛|何妨翠烟深处佳|丽拥缯筵斗巧嬉游|是向夕穿针|竞立香霭飞浮|别有回廊影里|应钿合钗股空留|江天晓萧|萧雨入潮头,"7,7,5,6,6,7,5,6,7,8,5,6,6,7,4,5","7,7,5,6,6,7,5,6,7,8,5,6,6,7,4,5",16,97,False,,词
,曹勋,尾犯,宋代,词,秋空过雨静晚|景澄明天淡如水|渐看蟾彩东山|旋升金饼上云际|轻烟散尽莹|皓色消尘翳|倚琼楼皎若瑶|台阆风翠阑十二|正好登|临无外|满斟与|清光对|虽桂华飘下玉|轮移影归兴犹未|待继日同宴赏|听秘乐广寒宫里|惟怕却明月阴|晴未定且宜欢醉,"6,7,6,7,5,5,6,7,3,3,3,3,6,7,6,7,6,7","6,7,6,7,5,5,6,7,3,3,3,3,6,7,6,7,6,7",18,100,False,,词
,曹勋,秋蕊香,宋代,词,秋色宫庭黄花禁|篽西风乍透罗衣|龙山意渐爽|瑶砌叶初飞|喜天宇明|洁晓晴时|翠楼都|卷帘帷|奉宴赏菊英|环坐金玉成围|凭阑海山万里登|望处休论戏马台池|揽幽芳泛酒面香凝|携手与仙姿共游嬉|从他纱|帽频敧|并宝马何妨|归路月挂天西,"7,7,5,5,4,4,3,3,5,6,7,8,8,8,3,3,5,6","7,7,5,5,4,4,3,3,5,6,7,8,8,8,3,3,5,6",18,97,False,,词
,曹勋,十六贤,宋代,词,拱皇图御宝|历上圣垂衣|旰食|亲万机|海宇|熙熙|登寿域瑞霞|彩云常捧日|花阴麦|垅四民齐|宫卫仗肃|阆苑瑶池|台殿|倚晴晖|当|盛际|风|俗美|寻|胜事|人物|总游嬉|太平何处知不|摇征旗摇酒旗|四方感|格臻上瑞|官家闲|暇宴芳菲|千|万岁|嘉会|明盛时,"5,5,2,3,2,2,5,5,3,4,4,4,2,3,1,2,1,2,1,2,2,3,6,6,3,4,3,4,1,2,2,3","5,5,2,3,2,2,5,5,3,4,4,4,2,3,1,2,1,2,1,2,2,3,6,6,3,4,3,4,1,2,2,3",32,97,False,,词
,曹勋,金盏倒垂莲,宋代,词,谷雨初晴对晓|霞乍敛暖风凝露|翠云低映|捧花王留住|满阑嫩红贵紫|道尽得韶光分付|禁篽浩荡天|香巧随天步|群仙倚|春似语|遮丽日更|著轻罗深护|半开微吐|隐非烟非雾|正宜夜阑秉烛|况更有姚黄娇妒|徘徊纵赏任|放蒙蒙柳絮,"6,7,4,5,6,7,5,5,3,3,4,5,4,5,6,7,5,5","6,7,4,5,6,7,5,5,3,3,4,5,4,5,6,7,5,5",18,92,False,,词
,曹勋,庆清朝,宋代,词,绛罗萦色茸金丽|蕊秀格压尽群芳|人间第一娇|妩深紫轻黄|乍过夜来谷雨|盈盈明艳惹天香|春风暖宝幄|竞倚名称花王|朝槛五云拥秀护|晓日偏宜翠幕高张|秾姿露叶临|赏须趁韶光|最喜鉴鸾初试|数枝姚魏插宫妆|然绛蜡共花|拚醉莫靳瑶觞,"7,7,5,5,6,7,5,6,7,8,5,5,6,7,5,6","7,7,5,5,6,7,5,6,7,8,5,5,6,7,5,6",16,97,False,,词
,曹勋,花心动,宋代,词,密幄阴阴正嘉|花嘉木尽成新翠|蕙圃过雨牡丹初|歇怎见浅深相倚|好称|花王侍|秀层台|重楼明丽|九重晓狂香|浩态暖风轻细|堪想诗|人赠意|喜芳艳卿|云嫩苞金蕊|要看秀色收拾韶|华自做殿春天气|与持青梅酒趁|凝伫晚妆相对|且频醉芳|菲向阑可惜,"6,7,7,7,2,3,3,4,5,6,3,3,4,5,7,7,6,6,4,5","6,7,7,7,2,3,3,4,5,6,3,3,4,5,7,7,6,6,4,5",20,100,False,,词
,曹勋,花心动,宋代,词,玉井生寒正枫|落吴江冷侵罗幕|翠云翦叶紫锦攒|花暗香遍熏珠阁|瑞非兰麝比|氤氲清彻寥廓|向燕寝团团|秀色巧宜围却|宝槛浓开对列蜂|共蝶多情未知花萼|爱玩置向窗几时|时更碾建春浇著|最是关情处惊|梦回酒醒初觉|楚梅早前|村任他暗落,"6,7,7,7,5,6,5,6,7,8,7,7,6,6,4,5","6,7,7,7,5,6,5,6,7,8,7,7,6,6,4,5",16,99,False,,词
,曹勋,杏花天慢,宋代,词,桃蕊初谢双燕来|后枝上嫩苞时节|绛萼滋浩露照晓|景裁翦冰绡标格|烟传|靓质|似淡拂|妆成香颊|看暖日催吐繁|英占断上林风月|坛边曾见数枝算|应是真仙故留春色|顿觉偏造化且任|他桃李成蹊谁说|晴霁|易雪|待对饮|清赏无歇|更爱惜留引|鹇禽未须再折,"7,7,7,7,2,2,3,4,6,7,7,8,7,7,2,2,3,4,5,6","7,7,7,7,2,2,3,4,6,7,7,8,7,7,2,2,3,4,5,6",20,103,False,,词
,曹勋,念奴娇,宋代,词,禁烟过也正东|风浓拂来禽奇绝|翠叶修条千万|点轻染微红香雪|霁景烘云暖梢|吹绽浩荡春容阔|棠阴已静此|花标韵终别|犹记宝帖开缄如|何春李与佳名齐列|秀实甘芳莫待|看叶底匀圆堪折|且赏琼苞繁英|插鬓淡伫留风月|宜将图画有|时凝想重阅,"6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5","6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5",16,100,False,,词
,曹勋,风流子,宋代,词,中春膏雨歇雕|阑晓最好海棠时|正新梢吐绿万苞凝|露暖铺云锦香点胭脂|向枝上绪风开|秀色桃李尽成蹊|朱唇晕酒脸红微透|翠纱轻卷红映丰肌|严宸风光主临赏|处玉殿丽日迟迟|天与造化西|蜀浓艳芳菲|待绣帘卷起欢奉长|乐内梱多闲同宴椒闱|须是对花满|酌不醉无归,"6,7,8,9,6,7,8,8,7,7,5,5,8,9,5,5","6,7,8,9,6,7,8,8,7,7,5,5,8,9,5,5",16,110,False,,词
,曹勋,蜀溪春,宋代,词,蜀景风迟浣花|溪边谁种芬芳|天与蔷薇露华匀|脸繁蕊竞拂娇黄|枝上标韵别浑|不染铅粉红妆|念杜陵曾见|时也为赋篇章|如今盛开禁掖千|万朵莺羽先借朝阳|待得君王看花明|艳都道赭袍同光|须趁排宴席偏|宜带疏雨笼香|占上苑留|住春奉玉觞,"6,6,7,7,6,6,5,6,7,8,7,7,6,6,4,5","6,6,7,7,6,6,5,6,7,8,7,7,6,6,4,5",16,99,False,,词
,曹勋,倚阑人,宋代,词,清明池馆芳菲渐|晚晴香满架笼永昼|翠拥柔条玉铺繁|蕊袅袅舞低襟袖|秀蓓凝浩露|疑挂六铢衣绉|檀点芳心体薰清|馥粉容宜拈春风手|肯与芝|兰共嗅|向夜阑凝月洞户|花别是素芳依旧|翦取长梢青蛟喷|雪挽住晓云争秀|楼上人未去|常恐风欺雨瘦|红绡收取举觞|犹喜窨得醺醺酒,"7,8,7,7,5,6,7,8,3,3,7,7,7,7,5,6,6,7","7,8,7,7,5,6,7,8,3,3,7,7,7,7,5,6,6,7",18,113,False,,词
,曹勋,夹竹桃花,宋代,词,绛彩娇春苍筠静|锁掩映夭姿凝露|花腮藏翠高|节穿花遮护|重重蕊叶相怜似|青帔艳妆神仙侣|正武陵溪暗淇园|晓色宜望中烟雨|向暖景谁|见斜枝处|喜上苑|韶华渐布|又似瑞霞低拥|却恐随风飞去|要留最妍丽|须且闲凭佳句|更秀容分付徐|熙素屏画图取,"7,7,5,5,7,7,7,7,4,4,3,4,6,6,5,6,6,6","7,7,5,5,7,7,7,7,4,4,3,4,6,6,5,6,6,6",18,102,False,,词
,曹勋,峭寒轻,宋代,词,照溪流清浅正万|梅都开峭寒天气|才过了元宵渐昼|长禁宇迤逦佳时|断肠枝上雪残|英已片影初飞|苒苒随风送春|到便烂漫香迟|凝|睇|迎芳|菲至|觉欣欣桃|李嫩色依微|应是有新酸向嫩|梢定须一点藏枝|乍晴还又冷从|尊前自落轻细|寄与高楼夜|笛声且缓吹,"7,7,7,7,6,6,6,6,1,1,2,2,4,5,7,7,6,6,5,5","7,7,7,7,6,6,6,6,1,1,2,2,4,5,7,7,6,6,5,5",20,103,False,,词
,曹勋,竹马子・竹马儿,宋代,词,喜韶景才回章台|向晓官柳舒香缕|正和烟带雨遮|桃映杏东君先与|乍引柔|条萦路|娇黄照水|经渭城朝雨|翠惹丝垂玉阑|干风静轻轻搭住|到此曾追想陶潜|旧隐忆隋堤津渡|三眠昼|永凝露|更许黄|鹂娇语|似怕日暖飞花|成絮拟雪堆绣户|待放教婆娑|如眉处笼歌舞,"7,7,6,7,3,3,4,5,6,7,7,7,3,3,3,3,6,7,5,6","7,7,6,7,3,3,4,5,6,7,7,7,3,3,3,3,6,7,5,6",20,105,False,,词
,曹勋,二色莲,宋代,词,凤沼湛碧莲影|明洁清泛波面|素肌鉴玉烟|脸晕红深浅|占得薰风弄色|照醉眼梅妆相间|堤上柳垂轻帐|飞尘尽教遮断|重重翠荷净|列向横塘暖|争映|芳草岸|画船未桨清|晓最宜遥看|似约鸳鸯并侣|又更与舂锄为伴|频宴赏香成|阵瑶池任晚,"6,6,5,5,6,7,6,6,5,5,2,3,5,5,6,7,5,5","6,6,5,5,6,7,6,6,5,5,2,3,5,5,6,7,5,5",18,95,False,,词
,曹勋,八音谐,宋代,词,芳景到横塘官柳|阴低覆新过疏雨|望处藕花密|映烟汀沙渚|波静翠展琉璃似|伫立飘飘川上女|弄晓色正鲜妆|照影幽香潜度|水阁薰风对万姝共|泛泛红绿闹花深处|移棹采初开|嗅金缨留取|趁时凝赏池边|预后约淡云低护|未饮且凭阑|更待满荷珠露,"7,7,5,5,7,7,6,6,8,8,5,5,6,7,5,6","7,7,5,5,7,7,6,6,8,8,5,5,6,7,5,6",16,100,False,,词
